file_path,purpose,used_by,category,recommended_action,reason,risk_level,testing_required
"components/global-client-widgets.jsx","React UI component","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/glossary-paragraph.jsx","React UI component","components/content-page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/google-analytics.jsx","React UI component","components/marketing-head-extras.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/hcaptcha-field.jsx","React UI component","components/contact-lead-form.js; components/quick-enquiry-form.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/home-below-fold-lazy.jsx","React UI component","app/page.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-below-fold.jsx","React UI component","—","Public website core","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/home-buyer-journey-strip.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-deferred-carousels-lazy.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-deferred-carousels.jsx","React UI component","—","Public website core","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/home-destination-cards.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-final-cta.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-planning-tools.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-services-pathways.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home-trust-section.jsx","React UI component","components/home-below-fold.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home/home-hero-premium.jsx","React UI component","app/page.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/home/home-quiz-entry-section.jsx","React UI component","app/page.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/hub-australia-aside.jsx","React UI component","app/destinations/[slug]/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/immigration-news/immigration-news-hub.jsx","React UI component","app/immigration-news/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/immigration-news/news-article-prose.jsx","React UI component","app/immigration-news/[slug]/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/lifestyle/first-14-days-timeline.jsx","React UI component","components/lifestyle/lifestyle-experience-block.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/lifestyle/lifestyle-experience-block.jsx","React UI component","app/destinations/[slug]/[section]/page.js; app/destinations/[slug]/page.js; app/global-pathways/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/lifestyle/student-job-board-au.jsx","React UI component","components/lifestyle/lifestyle-experience-block.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/lifestyle/transport-move-strip.jsx","React UI component","components/lifestyle/lifestyle-experience-block.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/marketing-head-extras.jsx","React UI component","components/site-shell.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/migration-popular-routes.jsx","React UI component","app/migration-sri-lanka-to-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/news-board.js","React UI component","app/updates/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/newsletter-form.js","React UI component","components/site-footer-interactive.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/newsletter-unsubscribe-client.jsx","React UI component","app/newsletter/unsubscribe/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/popular-routes-hub.jsx","React UI component","app/popular-routes/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/public-file-img.js","React UI component","app/about/page.js; app/meet-the-team/page.js; app/tools/page.js; app/updates/page.js; components/about-team-magnetic.jsx; components/migration-popular-routes.jsx; components/popular-routes-hub.jsx; components/site-footer-interactive.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/public-site-widgets-gate.jsx","React UI component","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/push-notification-primer.jsx","React UI component","app/assessment/page.js; app/thank-you/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/pwa-register.jsx","React UI component","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/quick-enquiry-form.jsx","React UI component","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/route-loading-dismiss.jsx","React UI component","features/public-site/components/public-site-widgets-gate.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/runtime-chunk-recovery.jsx","React UI component","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/scroll-restorer.jsx","React UI component","app/layout.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/seo/hub-cluster-navigator.jsx","React UI component","app/partner-visa-australia/page.js; app/skilled-migration/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/site-footer-interactive.jsx","React UI component","components/site-footer.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-footer.jsx","React UI component","components/site-shell.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-header-meta-row.jsx","React UI component","components/site-footer.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-header-mobile-utilities.jsx","React UI component","components/site-shell.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-header-nav.jsx","React UI component","components/site-shell.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-mobile-tab-bar.jsx","React UI component","components/site-shell.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-public-sticky-header.jsx","React UI component","components/site-shell.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-shell.js","React UI component","app/about/page.js; app/assessment/page.js; app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/australia-vs-canada-migration-guide/page.js; app/australian-visas-official-sources/page.js; app/book-consultation/page.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-social-icons.jsx","React UI component","app/contact/page.js; components/site-footer-interactive.jsx; components/site-header-meta-row.jsx; components/site-header-mobile-utilities.jsx; components/site-topbar.js","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/site-topbar.js","React UI component","—","Public website core","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/site-visas-mega-menu.jsx","React UI component","components/site-header-nav.jsx","Public website core","KEEP","Active or routable source","Low","npm run build"
"components/smart-navigator.js","React UI component","app/assessment/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/sticky-mobile-cta.jsx","React UI component","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/structured-data.js","React UI component","app/about/page.js; app/assessment/page.js; app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/australia-vs-canada-migration-guide/page.js; app/australian-visas-official-sources/page.js; app/book-consultation/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/tools/pr-pathway-explorer-client.jsx","React UI component","app/tools/pr-pathway-explorer/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/tools/skilled-cost-timeline-calculator.jsx","React UI component","app/tools/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/tools/student-country-cost-planner-client.jsx","React UI component","app/tools/student-country-cost-planner/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/tracked-link.jsx","React UI component","app/assessment/page.js; app/book-consultation/page.js; app/contact/page.js; components/destinations/destination-planning-blocks.jsx; components/home/home-hero-premium.jsx; components/home/home-quiz-entry-section.jsx; components/home-buyer-journey-strip.jsx; components/home-final-cta.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/tsmit-salary-check.jsx","React UI component","app/employer-sponsored-visas/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/badge.jsx","React UI component","features/admin-panel/components/crm-insights-panel.jsx; features/admin-panel/components/crm-panel.jsx; features/admin-panel/components/customer-detail-drawer.jsx; features/admin-panel/components/customers-panel.jsx; features/admin-panel/components/invoices-panel.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/button.jsx","React UI component","app/admin/(secure)/automations/page.js; app/admin/(secure)/inbox/page.js; app/admin/(secure)/intelligence/page.js; app/admin/(secure)/leads/page.js; app/admin/(secure)/quotes/page.js; app/admin/(secure)/tasks/page.js; app/admin/(secure)/users/page.js; app/admin/login/login-form.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/card.jsx","React UI component","app/admin/(secure)/automations/page.js; app/admin/(secure)/inbox/page.js; app/admin/(secure)/leads/page.js; app/admin/(secure)/quotes/page.js; app/admin/(secure)/reports/page.js; app/admin/(secure)/tasks/page.js; app/admin/(secure)/users/page.js; app/admin/login/login-form.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/input.jsx","React UI component","app/admin/(secure)/inbox/page.js; app/admin/(secure)/quotes/page.js; app/admin/(secure)/users/page.js; app/admin/login/login-form.jsx; features/admin-panel/components/crm-panel.jsx; features/admin-panel/components/customer-detail-drawer.jsx; features/admin-panel/components/customers-panel.jsx; features/admin-panel/components/invoice-customer-picker.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/label.jsx","React UI component","app/admin/(secure)/inbox/page.js; app/admin/(secure)/quotes/page.js; app/admin/(secure)/users/page.js; app/admin/login/login-form.jsx; features/admin-panel/components/audit-panel.jsx; features/admin-panel/components/crm-panel.jsx; features/admin-panel/components/customer-detail-drawer.jsx; features/admin-panel/components/customers-panel.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/motion-wrapper.jsx","React UI component","components/content-page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/page-hero-strip.jsx","React UI component","app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/skilled-migration/page.js; app/student-visa-australia/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ui/pathway-infographics.jsx","React UI component","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/ui/tabs.jsx","React UI component","features/admin-panel/components/customer-detail-drawer.jsx; features/admin-panel/components/customers-panel.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/ultra-maximum-effects.jsx","React UI component","—","Shared component","REVIEW","No static importers detected in source scan","Medium","npm run build before removal"
"components/ultra-maximum-layout.jsx","React UI component","app/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/visa-rail-skilled-au.jsx","React UI component","app/skilled-migration/page.js","Shared component","KEEP","Active or routable source","Low","npm run build"
"components/web-vitals-reporter.jsx","React UI component","components/marketing-head-extras.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"data-enquiries.json","Application source","—","Shared component","KEEP","Active or routable source","Low","npm run build"
"data-newsletter.json","Application source","—","Shared component","KEEP","Active or routable source","Low","npm run build"
"data/about-story-signals.json","Content or runtime configuration","app/about/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/admin-sessions.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/audit-log.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/audit-log.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/book-consultation-readiness-signals.json","Content or runtime configuration","app/book-consultation/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/contact-readiness-signals.json","Content or runtime configuration","app/contact/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-automations.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-automations.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-conversations.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-interactions.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-leads.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-leads.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-opportunities.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-quotes.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-tasks.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/crm-tasks.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/customers.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/customers.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-command-center.json","Content or runtime configuration","app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-command-palette.json","Content or runtime configuration","app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-confidence-strip.json","Content or runtime configuration","app/destinations/[slug]/[section]/page.js; app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-outcome-simulator.json","Content or runtime configuration","app/destinations/[slug]/[section]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-planning-blocks.json","Content or runtime configuration","app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-route-graph.json","Content or runtime configuration","app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-route-node-guides.json","Content or runtime configuration","app/destinations/[slug]/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-sections/australia.json","Content or runtime configuration","lib/destination-section-content.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-sections/canada.json","Content or runtime configuration","lib/destination-section-content.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-sections/new-zealand.json","Content or runtime configuration","lib/destination-section-content.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destination-sections/official-sources-report.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"data/destination-sections/README.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"data/destination-sections/united-kingdom.json","Content or runtime configuration","lib/destination-section-content.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/destinations.json","Content or runtime configuration","app/destinations/[slug]/[section]/page.js; app/destinations/[slug]/page.js; app/global-pathways/page.js; app/sitemap.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/enquiries.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/enquiries.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/first-14-days.json","Content or runtime configuration","lib/experience-data.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-eligibility-social-proof.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-future-pacing.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-hero-command-signals.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-pathway-future-pacing.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-services-decision-signals.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/home-stories-trust-signals.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/intelligence-faq-patches.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-bank-details.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-expenses.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-fx-rates.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-grns.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-payments.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-pos.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-recurring-rules.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-reminder-rules.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-sync-jobs.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-templates.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoice-time-entries.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoices.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/invoices.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/lifestyle-guides.json","Content or runtime configuration","lib/lifestyle-guides.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/news.json","Content or runtime configuration","app/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/newsletter.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/nurture-queue.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/nurture-queue.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/popular-routes.json","Content or runtime configuration","app/popular-routes/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/quick-enquiry-signals.json","Content or runtime configuration","components/quick-enquiry-form.jsx","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/seo-pages.json","Content or runtime configuration","app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/australia-vs-canada-migration-guide/page.js; app/australian-visas-official-sources/page.js; app/book-consultation/page.js; app/contact/page.js; app/employer-sponsored-visas/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/site.json","Content or runtime configuration","app/about/page.js; app/assessment/page.js; app/australia-visa-document-checklist-guide/page.js; app/australia-visa-fees-and-costs-guide/page.js; app/australia-visa-processing-times-guide/page.js; app/australia-vs-canada-migration-guide/page.js; app/australian-visas-official-sources/page.js; app/book-consultation/page.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/student-country-planner/countries.json","Content or runtime configuration","lib/student-planner.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/student-job-board-au.json","Content or runtime configuration","lib/experience-data.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/success-stories.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/success-stories.seed.json","Seed data for first-run bootstrap","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/tool-disclaimers.json","Content or runtime configuration","—","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/transport-guides.json","Content or runtime configuration","lib/experience-data.js","Data/config","KEEP","Active or routable source","Low","npm run build"
"data/visas-mega-conversion-signals.json","Content or runtime configuration","components/site-visas-mega-menu.jsx","Data/config","KEEP","Active or routable source","Low","npm run build"
"deploy-log.txt","Build, deploy, or ops script","—","Deployment/server","KEEP","Operational asset","Low","CI scripts"
"deploy-server.sh","Build, deploy, or ops script","—","Deployment/server","KEEP","Operational asset","Low","CI scripts"
"DEPLOY.txt","Application source","—","Shared component","KEEP","Active or routable source","Low","npm run build"
"docs/ADMIN_PUBLIC_SEPARATION.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/algorithm-rollout.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/CLOUDFLARE-DEPLOYMENT-RUNBOOK.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/content-contract.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/content-gap-matrix.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/deploy-checklist.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/design-prototype-multi-page-2026.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/DEVELOPMENT_WORKFLOW.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/feature-slice-v1.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/FINAL-QA-BLOCK-REPORT.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/HOMEPAGE-CONTENT-SAFE-REDESIGN-CHECKLIST.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/INTERNAL-LINK-MAP.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/MOBILE-STAGE1-NOTES.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/OBSERVABILITY-RUNBOOK.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/POST-DEPLOY-VERIFY.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/pre-release-checklist.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-design-preview.html","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/family-education-consultation.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/hero-brisbane-river-cbd.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/hero-mock-reference.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/minrosh-logo.svg","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/pathways-documentation.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/skilled-migration-support.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/premium-homepage-preview-assets/study-pathway-students.png","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/SEARCH-CONSOLE-REINDEX.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/secrets-rotation-runbook.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"docs/SYSTEM-ARCHITECTURE-AND-DEVELOPER-GUIDE.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"e2e/admin-auth-redirect.spec.mjs","Automated test or CI workflow","—","Test/CI","KEEP","Operational asset","Low","CI scripts"
"e2e/mobile-layout-live.spec.mjs","Automated test or CI workflow","—","Test/CI","KEEP","Operational asset","Low","CI scripts"
"e2e/mobile-layout-local.spec.mjs","Automated test or CI workflow","—","Test/CI","KEEP","Operational asset","Low","CI scripts"
"e2e/route-loading-dismiss.spec.mjs","Automated test or CI workflow","—","Test/CI","KEEP","Operational asset","Low","CI scripts"
"e2e/smoke.spec.mjs","Automated test or CI workflow","—","Test/CI","KEEP","Operational asset","Low","CI scripts"
"ecosystem.config.js","Build, deploy, or ops script","—","Deployment/server","KEEP","Operational asset","Low","CI scripts"
"features/admin-panel/components/admin-dashboard.jsx","Application source","components/admin/admin-dashboard.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/admin-shell.jsx","Application source","components/admin/admin-shell.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/admin-table-skeleton.jsx","Application source","components/admin/admin-table-skeleton.jsx; features/admin-panel/components/audit-panel.jsx; features/admin-panel/components/crm-panel.jsx; features/admin-panel/components/customers-panel.jsx; features/admin-panel/components/invoices-panel.jsx; features/admin-panel/components/pipeline-board.jsx; features/admin-panel/components/success-stories-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/audit-panel.jsx","Application source","components/admin/audit-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/crm-insights-panel.jsx","Application source","components/admin/crm-insights-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/crm-panel.jsx","Application source","components/admin/crm-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/customer-detail-drawer.jsx","Application source","components/admin/customer-detail-drawer.jsx; features/admin-panel/components/customers-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/customers-panel.jsx","Application source","components/admin/customers-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/enquiry-detail-drawer.jsx","Application source","components/admin/enquiry-detail-drawer.jsx; features/admin-panel/components/crm-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/invoice-customer-picker.jsx","Application source","components/admin/invoice-customer-picker.jsx; features/admin-panel/components/invoices-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/invoices-panel.jsx","Application source","components/admin/invoices-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/news-panel.jsx","Application source","components/admin/news-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/pipeline-board.jsx","Application source","components/admin/pipeline-board.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/public-upload-form.jsx","Application source","components/admin/public-upload-form.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/components/success-stories-panel.jsx","Application source","components/admin/success-stories-panel.jsx","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"features/admin-panel/README.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"features/public-site/components/public-site-widgets-gate.jsx","Application source","components/public-site-widgets-gate.jsx","Shared component","KEEP","Active or routable source","Low","npm run build"
"features/public-site/README.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"features/shared/README.md","Project documentation","—","Documentation","KEEP","Operational asset","Low","CI scripts"
"jsconfig.json","Application source","—","Shared component","KEEP","Active or routable source","Low","npm run build"
"jsconfig.tsbuildinfo","Application source","—","Build/generated/cache","KEEP","Generated; ensure gitignored","Low","None"
"lib/admin/admin-auth.js","Shared domain logic","lib/admin/setup-status.js; lib/env-validation.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/admin-identity.js","Shared domain logic","app/api/admin/me/route.js; lib/admin/auth-route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/admin-user-errors.js","Shared domain logic","lib/admin/admin-users-service.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
"lib/admin/admin-user-mail.js","Shared domain logic","app/api/admin/users/[id]/resend/route.js; app/api/admin/users/route.js","Admin workspace core","KEEP","Core platform functionality","High","verify:ci"
